_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
8311,4155451,2017,2018,1978,PRIVATE,01,Etobicoke North,2667 KIPLING AVE,23,228,2018-12-10,69,Evaluation needs to be conducted in 2 years,19,4,4,4,3,3,4,3,3,3,N/A,3,4,4,4,3,4,3,4,3,3,W0124,43.748495858,-79.583366602,298070.253,4845174.644
8312,4155152,2017,2018,1974,PRIVATE,05,York South-Weston,150 ROSEMOUNT AVE,5,31,2018-12-10,66,Evaluation needs to be conducted in 2 years,18,3,3,5,3,3,3,N/A,3,3,3,3,4,5,3,3,3,3,4,2,N/A,W0525,43.7040852648,-79.519805739,303188.223,4840236.751
8313,4153051,2017,2018,1914,PRIVATE,04,Parkdale-High Park,310 RONCESVALLES AVE,4,13,2018-12-07,53,Evaluation needs to be conducted in 1 year,15,3,2,3,3,1,3,N/A,3,N/A,N/A,3,3,4,3,2,2,3,2,N/A,N/A,S0432,43.6492006854,-79.4505020154,308777.417,4834140.227
8314,4153056,2019,2018,1930,PRIVATE,04,Parkdale-High Park,1643 BLOOR ST W,3,24,2018-12-07,56,Evaluation needs to be conducted in 1 year,15,3,3,3,3,N/A,3,N/A,3,N/A,3,3,2,3,3,2,2,N/A,3,3,N/A,S0432,43.655253044,-79.455904958,308340.964,4834813.343
8315,4154265,2017,2018,1969,PRIVATE,07,Humber River-Black Creek,310 NISKA RD,13,167,2018-12-07,67,Evaluation needs to be conducted in 2 years,18,4,4,3,4,4,3,4,3,3,N/A,4,3,4,3,3,3,3,3,2,N/A,W0725,43.7651648539,-79.5094578761,304023.117,4847022.12
8316,4154273,2017,2018,1965,PRIVATE,07,Humber River-Black Creek,100 YORK GATE BLVD,11,133,2018-12-07,60,Evaluation needs to be conducted in 1 year,18,3,4,3,3,2,3,4,2,3,N/A,2,3,4,4,3,2,2,4,3,N/A,W0724,43.7621440095,-79.5199371956,303179.301,4846686.674
8317,4154254,2017,2018,1961,PRIVATE,07,Humber River-Black Creek,3266 WESTON RD,4,59,2018-12-07,78,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,N/A,4,3,4,3,3,5,4,4,4,4,4,4,N/A,W0727,43.7407950655,-79.5403431231,301535.061,4844315.545
8318,4155165,2017,2018,1960,PRIVATE,05,York South-Weston,2292 WESTON RD,8,65,2018-12-07,87,Evaluation needs to be conducted in 3 years,17,5,4,5,3,5,3,N/A,4,5,N/A,5,5,5,4,5,4,4,4,4,N/A,W0524,43.7048987763,-79.5296017204,302398.731,4840327.401
8319,4154350,,2018,,PRIVATE,05,York South-Weston,2430 KEELE ST,3,12,2018-12-07,72,Evaluation needs to be conducted in 2 years,13,4,4,3,4,4,4,N/A,4,N/A,N/A,4,3,N/A,4,3,3,N/A,N/A,3,N/A,W0526,43.71081061,-79.4788967213,306483.424,4841002.355
8320,4155150,2017,2018,1950,PRIVATE,05,York South-Weston,166 QUEENS DR,3,11,2018-12-07,71,Evaluation needs to be conducted in 2 years,16,3,5,5,3,3,3,N/A,4,N/A,3,3,3,5,3,4,3,N/A,4,3,N/A,W0525,43.7065405201,-79.510586885,303931.264,4840509.34
8321,4154348,2017,2018,1950,PRIVATE,05,York South-Weston,2434 KEELE ST,3,12,2018-12-07,74,Evaluation needs to be conducted in 2 years,13,4,4,4,4,3,4,N/A,4,N/A,N/A,4,4,N/A,4,3,3,N/A,N/A,3,N/A,W0526,43.7112636498,-79.4790421102,306473.414,4841034.147
8322,4156451,2017,2018,1960,PRIVATE,01,Etobicoke North,25 BERGAMOT AVE,4,73,2018-12-07,72,Evaluation needs to be conducted in 2 years,18,3,4,5,4,3,3,3,4,N/A,4,3,3,5,4,4,3,3,4,3,N/A,W0130,43.716209724,-79.557077624,300184.917,4841586.092
8323,4155447,2018,2018,1965,PRIVATE,01,Etobicoke North,2435 KIPLING AVE,13,153,2018-12-07,70,Evaluation needs to be conducted in 2 years,18,3,4,5,3,4,3,3,4,3,N/A,3,4,5,3,4,3,3,3,3,N/A,W0124,43.7388442337,-79.578720865,298443.619,4844101.085
8324,4155160,2017,2018,1973,TCHC,05,York South-Weston,1901 WESTON RD,17,400,2018-12-06,65,Evaluation needs to be conducted in 1 year,19,3,3,4,3,2,4,3,3,3,N/A,3,3,4,4,3,3,4,3,4,3,W0524,43.7005890595,-79.5159933375,303495.37,4839848.29
8325,4250529,2017,2018,1965,PRIVATE,05,York South-Weston,2255 WESTON RD,12,101,2018-12-06,61,Evaluation needs to be conducted in 1 year,17,3,3,5,3,3,3,3,2,2,N/A,2,4,3,3,3,4,2,4,N/A,N/A,W0524,43.7045706478,-79.5274315017,302573.625,4840290.883
8326,4155161,2017,2018,1970,PRIVATE,05,York South-Weston,1906-1930 WESTON RD,12,112,2018-12-06,71,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,2,4,2,5,2,4,4,5,3,4,3,3,4,4,N/A,W0524,43.7002003087,-79.5172673603,303392.674,4839805.124
8327,4154354,2017,2018,1960,PRIVATE,05,York South-Weston,2418 KEELE ST,3,11,2018-12-06,68,Evaluation needs to be conducted in 2 years,13,3,3,4,4,3,4,N/A,4,N/A,N/A,3,4,N/A,4,3,2,N/A,N/A,3,N/A,W0526,43.7100135211,-79.4787756914,306494.919,4840895.271
8328,4155446,2017,2018,1977,SOCIAL HOUSING,01,Etobicoke North,2314 ISLINGTON AVE,11,194,2018-12-06,80,Evaluation needs to be conducted in 2 years,19,4,4,5,3,4,5,5,3,4,4,3,3,5,4,4,3,N/A,4,4,5,W0130,43.716291217,-79.556254054,300251.286,4841595.1
8329,4154267,2017,2018,1973,PRIVATE,07,Humber River-Black Creek,4001 STEELES AVE W,18,356,2018-12-06,60,Evaluation needs to be conducted in 1 year,18,4,4,3,3,2,3,2,3,3,N/A,3,3,3,3,3,3,3,3,3,N/A,W0724,43.77414527,-79.524134475,302841.454,4848021.011
8330,4156450,2017,2018,1960,PRIVATE,01,Etobicoke North,11 BERGAMOT AVE,7,130,2018-12-06,76,Evaluation needs to be conducted in 2 years,19,3,4,5,4,4,4,4,4,3,3,3,4,5,4,3,3,4,4,4,N/A,W0130,43.714919516,-79.55750237,300150.586,4841442.799
8331,4155456,2017,2018,1972,PRIVATE,01,Etobicoke North,1915 MARTIN GROVE RD,7,135,2018-12-06,83,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,4,4,3,N/A,4,5,5,4,5,4,4,4,4,N/A,W0123,43.7459657464,-79.5951234793,297123.337,4844893.655
8332,4154272,,2018,1966,PRIVATE,07,Humber River-Black Creek,90 YORK GATE BLVD,4,40,2018-12-06,52,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,2,2,3,N/A,2,3,2,2,2,3,3,3,2,N/A,W0724,43.7610772976,-79.5211616748,303080.68,4846568.193
8333,4155155,2017,2018,1960,PRIVATE,05,York South-Weston,2275 WESTON RD,3,61,2018-12-06,68,Evaluation needs to be conducted in 2 years,15,3,4,5,3,3,3,N/A,3,N/A,N/A,3,3,4,3,3,4,N/A,4,3,N/A,W0524,43.7050925163,-79.5282487597,302507.78,4840348.881
8334,4156355,2017,2018,1960,PRIVATE,01,Etobicoke North,9 BERGAMOT AVE,4,73,2018-12-06,76,Evaluation needs to be conducted in 2 years,19,4,5,5,4,3,3,4,4,3,3,3,4,5,4,3,3,4,4,4,N/A,W0130,43.714616652,-79.558696849,300054.31,4841409.213
8335,4154270,2017,2018,1973,PRIVATE,07,Humber River-Black Creek,4800 JANE ST,9,97,2018-12-05,64,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,2,3,N/A,3,3,5,3,3,3,3,5,4,N/A,W0724,43.7711875516,-79.5216643445,303040.481,4847691.41
8336,4155427,2017,2018,1963,PRIVATE,01,Etobicoke North,25 JANSUSIE RD,3,45,2018-12-05,82,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,3,N/A,5,N/A,5,3,3,5,4,5,5,4,4,4,N/A,W0129,43.730245049,-79.576278021,298653.212,4843046.808
8337,4154246,2017,2018,1972,PRIVATE,07,Humber River-Black Creek,2405 FINCH AVE W,27,258,2018-12-05,70,Evaluation needs to be conducted in 2 years,18,3,4,4,3,4,4,3,3,3,N/A,3,3,5,4,3,3,4,4,3,N/A,W0727,43.750621289,-79.544032103,301238.257,4845408.296
8338,4154247,2017,2018,1970,PRIVATE,07,Humber River-Black Creek,2397 FINCH AVE W,11,121,2018-12-05,68,Evaluation needs to be conducted in 2 years,18,3,3,4,2,3,3,3,3,5,N/A,3,3,5,4,3,3,4,4,3,N/A,W0727,43.751182532,-79.544580941,301194.093,4845470.67
8339,4153056,2019,2018,1930,PRIVATE,04,Parkdale-High Park,1643 BLOOR ST W,3,24,2018-12-05,54,Evaluation needs to be conducted in 1 year,16,2,2,3,2,3,3,N/A,3,N/A,3,2,2,4,3,3,2,N/A,3,3,N/A,S0432,43.655253044,-79.455904958,308340.964,4834813.343
8340,4155458,2017,2018,1970,PRIVATE,01,Etobicoke North,1901 MARTIN GROVE RD,7,136,2018-12-05,68,Evaluation needs to be conducted in 2 years,19,3,3,4,3,3,3,3,3,3,4,3,5,5,4,3,3,3,4,3,N/A,W0123,43.745074163,-79.5949238666,297139.297,4844794.585
8341,4154268,2017,2018,1975,PRIVATE,07,Humber River-Black Creek,5000 JANE ST,13,291,2018-12-05,64,Evaluation needs to be conducted in 1 year,18,3,3,3,3,2,3,3,3,3,N/A,2,3,3,4,4,4,4,4,4,N/A,W0724,43.773718226,-79.522486744,303046.894,4847929.838
8342,4156792,2017,2018,1960,PRIVATE,16,Don Valley East,878 LAWRENCE AVE E,3,11,2018-12-05,76,Evaluation needs to be conducted in 2 years,17,3,3,4,4,3,4,N/A,3,N/A,4,3,4,5,4,5,4,4,5,3,N/A,N1623,43.736369132,-79.349349482,316919.531,4843834.926
8343,4155692,2017,2018,1971,PRIVATE,01,Etobicoke North,1875 MARTIN GROVE RD,12,88,2018-12-05,72,Evaluation needs to be conducted in 2 years,18,3,3,4,3,4,4,4,4,3,N/A,3,3,4,4,4,4,4,4,3,N/A,W0123,43.7432814617,-79.5941314137,297202.887,4844595.353
8344,4479218,2018,2017,1951,PRIVATE,13,Toronto Centre,45 PEMBROKE ST,3,12,2018-11-05,60,Evaluation needs to be conducted in 1 year,14,3,3,3,3,2,3,N/A,3,N/A,N/A,3,3,5,2,3,3,N/A,3,N/A,N/A,S1332,43.6576935815,-79.3718742304,315118.827,4835090.437
8345,4476597,2018,2017,1925,PRIVATE,19,Beaches-East York,983 KINGSTON RD,3,14,2018-10-31,63,Evaluation needs to be conducted in 1 year,13,3,3,3,3,N/A,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,N/A,N/A,S1940,43.6803491973,-79.2863444941,322010.985,4837621.499
8346,4476608,2018,2017,1925,PRIVATE,19,Beaches-East York,987 KINGSTON RD,3,15,2018-10-31,63,Evaluation needs to be conducted in 1 year,14,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,N/A,N/A,S1940,43.6803978497,-79.286124564,322028.704,4837626.949
8347,4475546,2019,2017,2016,PRIVATE,19,Beaches-East York,763 WOODBINE AVE,7,64,2018-10-31,81,Evaluation needs to be conducted in 2 years,19,4,4,4,4,N/A,4,5,5,4,4,3,4,5,4,4,4,4,4,3,4,S1935,,,320072.003,4837664.262
8348,4457092,,2017,1951,PRIVATE,19,Beaches-East York,1131 O'CONNOR DR,3,12,2018-10-25,58,Evaluation needs to be conducted in 1 year,16,3,3,3,2,3,3,N/A,3,N/A,3,2,3,5,2,3,2,N/A,2,4,N/A,S1924,43.7111330736,-79.3081363101,320246.091,4841037.249
8349,4457070,,2017,1951,PRIVATE,19,Beaches-East York,1127 O'CONNOR DR,3,11,2018-10-25,60,Evaluation needs to be conducted in 1 year,15,3,3,3,2,3,2,N/A,3,N/A,N/A,3,2,5,3,3,3,N/A,3,4,N/A,S1924,43.7109797077,-79.3082535422,320236.683,4841020.189
8350,4457100,2019,2017,1953,PRIVATE,19,Beaches-East York,1157 O'CONNOR DR,3,11,2018-10-25,63,Evaluation needs to be conducted in 1 year,15,3,3,3,4,3,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,2,N/A,S1924,43.7118457801,-79.3075659646,320291.87,4841116.529
8351,4457107,2019,2017,1953,PRIVATE,19,Beaches-East York,1153 O'CONNOR DR,3,11,2018-10-25,64,Evaluation needs to be conducted in 1 year,15,4,3,3,4,3,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,2,N/A,S1924,43.7117264202,-79.3076717608,320283.375,4841103.25
8352,4457114,2019,2017,1953,PRIVATE,19,Beaches-East York,1161 O'CONNOR DR,3,11,2018-10-25,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,2,3,N/A,3,N/A,N/A,3,3,5,3,3,3,N/A,3,3,N/A,S1924,43.7119832675,-79.307464316,320300.026,4841131.821
8353,4442561,,2017,,PRIVATE,09,Davenport,17 PATON RD,4,16,2018-10-22,45,Building Audit,13,2,2,1,3,N/A,2,N/A,3,N/A,N/A,2,1,N/A,2,3,3,N/A,2,3,N/A,S0930,43.660285665,-79.444110556,309291.922,4835372.952
8354,4458811,,2017,1951,PRIVATE,19,Beaches-East York,1143 O'CONNOR DR,3,12,2018-10-22,64,Evaluation needs to be conducted in 1 year,15,3,3,2,3,3,3,N/A,3,N/A,N/A,4,3,5,3,3,3,N/A,3,4,N/A,S1924,43.7115823084,-79.307772958,320275.257,4841087.222
8355,4408652,2018,2017,1927,PRIVATE,11,University-Rosedale,69 BALDWIN ST,3,17,2018-08-30,56,Evaluation needs to be conducted in 1 year,15,3,2,3,3,N/A,2,N/A,3,N/A,N/A,2,3,5,2,2,3,3,3,3,N/A,S1144,43.655410321,-79.395355053,313224.942,4834835.082
8356,4418699,2021,2017,1955,PRIVATE,06,York Centre,7 ROSSEAU RD,3,11,2018-08-10,75,Evaluation needs to be conducted in 2 years,16,4,3,3,3,4,4,N/A,4,N/A,4,4,3,5,4,4,4,N/A,4,3,N/A,N0629,43.7419930803,-79.4364254778,309905.166,4844449.718
8357,4415827,2018,2017,1928,PRIVATE,13,Toronto Centre,438 JARVIS ST,3,30,2018-08-03,64,Evaluation needs to be conducted in 1 year,14,3,2,4,3,3,3,N/A,3,N/A,N/A,3,4,5,3,3,3,N/A,3,N/A,N/A,S1326,43.6654248364,-79.3783580132,314594.611,4835948.566
8358,4415696,2018,2017,1928,PRIVATE,13,Toronto Centre,432 JARVIS ST,3,26,2018-08-03,63,Evaluation needs to be conducted in 1 year,14,3,2,3,3,3,3,N/A,3,N/A,N/A,3,4,5,3,3,3,N/A,3,N/A,N/A,S1326,43.6652814395,-79.3783054982,314598.869,4835932.642
8359,4408389,2019,2017,1913,PRIVATE,09,Davenport,10 MOUNT ROYAL AVE,3,12,2018-07-29,54,Evaluation needs to be conducted in 1 year,16,2,3,3,2,3,3,N/A,2,N/A,N/A,3,1,5,3,2,2,3,3,3,N/A,S0928,43.675063119,-79.4330471349,310183.115,4837014.338
8360,4408585,2018,2017,1948,PRIVATE,11,University-Rosedale,130 MACPHERSON AVE,3,26,2018-07-11,71,Evaluation needs to be conducted in 2 years,14,3,3,3,3,4,3,N/A,3,N/A,N/A,4,4,5,4,3,4,N/A,4,N/A,N/A,S1128,43.6783605408,-79.3950701921,313244.997,4837383.81
8361,4379646,2018,2017,1923,PRIVATE,09,Davenport,1212 BLOOR ST W,3,16,2018-05-30,44,Building Audit,17,2,2,2,2,2,3,N/A,2,N/A,2,2,2,2,2,2,2,2,3,3,N/A,S0930,43.6593129835,-79.4389019966,309712.367,4835264.218
8362,4364249,2018,2017,1953,PRIVATE,19,Beaches-East York,9 STAG HILL DR,4,15,2018-05-24,77,Evaluation needs to be conducted in 2 years,14,3,3,3,4,4,4,N/A,4,N/A,N/A,3,4,5,4,4,5,N/A,4,N/A,N/A,S1927,43.703363564,-79.310527323,320055.105,4840174.599
8363,4316602,2018,2017,1951,PRIVATE,19,Beaches-East York,995 O'CONNOR DR,3,12,2018-05-18,67,Evaluation needs to be conducted in 2 years,15,3,3,3,4,3,3,N/A,3,N/A,N/A,3,3,5,3,4,3,N/A,4,3,N/A,S1924,43.7091921136,-79.3096855497,320121.737,4840821.33
8364,4155384,2017,2017,1950,PRIVATE,02,Etobicoke Centre,339 THE WEST MALL,5,51,2018-05-15,0,Building Audit,0,,,,,,,,,,,,,,,,,,,,,W0233,43.638068798,-79.563940807,299625.092,4832905.27
8365,4365723,2018,2017,1976,PRIVATE,04,Parkdale-High Park,2350 DUNDAS ST W,29,457,2018-05-08,46,Building Audit,18,4,2,4,2,2,3,2,3,3,N/A,2,2,3,2,2,2,N/A,1,1,1,S0429,43.656991644,-79.45228586,308623.625,4835029.533
8366,4365726,2018,2017,1976,PRIVATE,04,Parkdale-High Park,2360 DUNDAS ST W,29,638,2018-05-08,48,Building Audit,18,4,3,4,2,2,2,3,3,3,N/A,3,2,3,2,2,2,N/A,1,1,1,S0429,43.657073675,-79.452365262,308621.66,4835039.566
8367,4356727,2018,2017,1952,PRIVATE,03,Etobicoke-Lakeshore,176 BERRY RD,4,29,2018-04-20,59,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,N/A,3,3,N/A,3,2,3,3,3,3,3,3,3,N/A,W0327,43.636561238,-79.493053522,305320.673,4832716.888
8368,4356717,2018,2017,1954,PRIVATE,03,Etobicoke-Lakeshore,177 STEPHEN DR,4,44,2018-04-20,66,Evaluation needs to be conducted in 2 years,18,4,3,3,4,3,3,N/A,3,4,3,3,3,5,3,3,3,3,3,3,N/A,W0327,43.639915397,-79.487892324,305761.06,4833089.217
8369,4356415,2018,2017,1954,PRIVATE,03,Etobicoke-Lakeshore,173 STEPHEN DR,6,13,2018-04-20,68,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,3,N/A,3,5,3,3,3,5,2,4,4,3,2,3,N/A,W0327,43.6396535446,-79.487507425,305766.456,4833070.166
8370,4356202,2018,2017,2017,PRIVATE,04,Parkdale-High Park,36 SPENCER AVE,8,46,2018-04-18,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,4,3,4,N/A,4,4,5,4,3,3,N/A,4,N/A,4,S0437,,,310432.662,4832559.495
8371,4329455,2018,2017,1900,PRIVATE,08,Eglinton-Lawrence,485 DUPLEX AVE,3,36,2018-03-18,53,Evaluation needs to be conducted in 1 year,16,2,3,2,3,2,2,N/A,3,N/A,2,3,2,5,3,2,2,N/A,3,3,N/A,N0833,43.709939785,-79.400464442,312805.619,4840892.672
8372,4332678,,2017,1920,PRIVATE,13,Toronto Centre,36 MAITLAND ST,4,27,2018-03-14,69,Evaluation needs to be conducted in 2 years,14,4,3,4,4,N/A,3,N/A,3,N/A,N/A,3,3,5,3,3,4,N/A,3,3,N/A,S1326,43.664540632,-79.382321075,314274.864,4835850.85
8373,4327919,2018,2017,1960,PRIVATE,09,Davenport,382 DOVERCOURT RD,3,18,2018-03-08,54,Evaluation needs to be conducted in 1 year,14,3,3,3,3,N/A,2,N/A,3,N/A,N/A,2,2,4,3,2,3,N/A,3,2,N/A,S0934,43.652044902,-79.4261489832,310741.707,4834457.583
8374,4327922,2018,2017,1924,PRIVATE,09,Davenport,394 DOVERCOURT RD,3,20,2018-03-08,53,Evaluation needs to be conducted in 1 year,14,2,3,3,3,2,2,N/A,3,N/A,N/A,3,3,3,2,3,3,N/A,2,N/A,N/A,S0934,43.652353021,-79.426228273,310735.016,4834492.764
8375,4333391,2018,2017,1978,PRIVATE,13,Toronto Centre,565 SHERBOURNE ST,30,514,2018-03-08,76,Evaluation needs to be conducted in 2 years,19,4,4,3,4,4,4,3,4,4,N/A,4,4,3,4,4,4,3,4,4,4,S1323,43.670031447,-79.375487343,314829.679,4836453.8
8376,4333382,2018,2017,1978,PRIVATE,13,Toronto Centre,555 SHERBOURNE ST,30,292,2018-03-08,73,Evaluation needs to be conducted in 2 years,17,4,4,4,3,N/A,4,3,4,4,N/A,3,4,5,3,3,3,4,4,3,N/A,S1323,43.669056443,-79.375027211,314847.652,4836410.365
8377,4333368,2018,2017,1977,PRIVATE,13,Toronto Centre,545 SHERBOURNE ST,30,300,2018-03-08,71,Evaluation needs to be conducted in 2 years,17,3,4,3,4,N/A,4,4,3,4,N/A,4,3,3,4,3,3,4,4,3,N/A,S1323,43.668558227,-79.374829965,314878.356,4836298.032
8378,4333863,2018,2017,1976,SOCIAL HOUSING,24,Scarborough-Guildwood,2877 A ELLESMERE RD,12,126,2018-03-08,81,Evaluation needs to be conducted in 2 years,16,5,4,5,5,N/A,4,5,4,5,N/A,4,3,5,4,4,2,N/A,4,2,N/A,E2428,43.780692143,-79.203193428,328559.122,4848999.52
8379,4329035,2018,2017,1949,PRIVATE,06,York Centre,14 ROSSEAU RD,3,11,2018-03-07,65,Evaluation needs to be conducted in 1 year,16,3,3,3,3,3,4,N/A,3,N/A,3,3,3,5,3,3,3,N/A,4,3,N/A,N0629,43.7422145294,-79.437433562,309823.955,4844474.267
8380,4327367,2018,2017,1949,PRIVATE,06,York Centre,12 ROSSEAU RD,3,11,2018-03-07,64,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,2,5,4,3,3,N/A,4,3,N/A,N0629,43.742014423,-79.4373039157,309843.087,4844439.041
8381,4329041,2018,2017,1949,PRIVATE,06,York Centre,20 ROSSEAU RD,3,11,2018-03-07,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,4,N/A,3,N/A,3,3,3,5,4,3,3,N/A,4,3,N/A,N0629,43.7426311682,-79.437605185,309810.099,4844520.543
8382,4329040,2018,2017,1949,PRIVATE,06,York Centre,18 ROSSEAU RD,3,11,2018-03-07,67,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,4,N/A,3,N/A,N/A,3,3,5,4,3,3,N/A,4,3,N/A,N0629,43.7424665293,-79.4377968737,309794.673,4844502.242
8383,4329037,2018,2017,1949,PRIVATE,06,York Centre,16 ROSSEAU RD,3,11,2018-03-07,67,Evaluation needs to be conducted in 2 years,15,3,3,3,3,3,4,N/A,3,N/A,N/A,3,3,5,4,3,3,N/A,4,3,N/A,N0629,43.7422758604,-79.4377256456,309800.425,4844481.064
8384,4329043,2018,2017,1949,PRIVATE,06,York Centre,24 ROSSEAU RD,3,11,2018-03-07,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,4,N/A,3,N/A,3,3,3,5,4,3,3,N/A,4,3,N/A,N0629,43.7430477683,-79.4377021661,309819.873,4844504.373
8385,4329042,2018,2017,1949,PRIVATE,06,York Centre,22 ROSSEAU RD,3,11,2018-03-07,66,Evaluation needs to be conducted in 2 years,16,3,3,3,3,3,4,N/A,3,N/A,3,3,3,5,4,3,3,N/A,4,3,N/A,N0629,43.7428477034,-79.4376504263,309838.129,4844457.074
8386,4331737,,2017,1954,PRIVATE,20,Scarborough Southwest,2511 GERRARD ST E,3,11,2018-03-06,60,Evaluation needs to be conducted in 1 year,15,3,3,2,3,3,3,N/A,3,N/A,N/A,3,3,4,3,3,3,N/A,3,3,N/A,E2033,43.687387146,-79.283618564,322228.491,4838404.904
8387,4326893,2022,2017,1951,PRIVATE,19,Beaches-East York,1135 O'CONNOR DR,3,13,2018-02-28,63,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,3,N/A,3,N/A,N/A,3,3,3,3,3,3,N/A,3,4,N/A,S1924,43.711282299,-79.3080213624,320255.316,4841053.848
8388,4326897,,2017,1951,PRIVATE,19,Beaches-East York,1139 O'CONNOR DR,3,12,2018-02-27,72,Evaluation needs to be conducted in 2 years,15,3,3,3,4,4,3,N/A,4,N/A,N/A,3,3,5,4,4,3,N/A,4,4,N/A,S1924,43.7114376749,-79.3078956606,320265.406,4841071.132
8389,4320792,,2017,1975,PRIVATE,12,Toronto-St. Paul's,21 VAUGHAN RD,23,173,2018-02-16,64,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,3,4,N/A,3,2,5,3,3,4,4,3,3,N/A,S1235,43.6823113813,-79.418488924,311356.277,4837820.62
8390,4316599,2018,2017,1951,PRIVATE,19,Beaches-East York,993 O'CONNOR DR,3,12,2018-02-15,64,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,N/A,3,N/A,N/A,3,3,5,3,4,3,N/A,3,3,N/A,S1924,43.7089625626,-79.3097891975,320113.443,4840795.809
8391,4152857,2017,2017,1971,PRIVATE,22,Scarborough-Agincourt,2360 BIRCHMOUNT RD,13,186,2018-02-14,60,Evaluation needs to be conducted in 1 year,20,3,3,3,2,4,3,2,3,4,4,3,3,4,3,3,2,3,1,4,3,E2226,43.7829393273,-79.2995706265,320917.149,4849016.171
8392,4152723,2017,2017,1984,PRIVATE,21,Scarborough Centre,3 GLAMORGAN AVE,10,139,2018-02-14,51,Evaluation needs to be conducted in 1 year,18,2,2,4,1,2,3,1,2,2,N/A,1,2,4,3,4,3,3,3,4,N/A,E2123,43.768435059,-79.282623224,322289.892,4847418.925
8393,4317586,2018,2017,1954,PRIVATE,20,Scarborough Southwest,3015 QUEEN ST E,4,15,2018-02-12,76,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,2,N/A,4,N/A,N/A,4,5,5,3,4,4,N/A,3,4,4,E2033,43.6746668318,-79.2776535124,322713.366,4836992.04
8394,4155743,2017,2017,1954,PRIVATE,20,Scarborough Southwest,3015 D QUEEN ST E,4,16,2018-02-12,79,Evaluation needs to be conducted in 2 years,17,4,4,3,4,4,2,N/A,4,N/A,4,4,5,5,4,4,4,N/A,4,4,4,E2033,43.6747055108,-79.2773893392,322734.656,4836996.394
8395,4317589,2018,2017,1954,PRIVATE,20,Scarborough Southwest,3015 F QUEEN ST E,4,15,2018-02-12,76,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,2,N/A,4,N/A,N/A,4,5,5,3,4,4,N/A,3,4,4,E2033,43.6746668318,-79.2776535124,,
8396,4317588,2018,2017,1954,PRIVATE,20,Scarborough Southwest,3015 A QUEEN ST E,4,15,2018-02-12,76,Evaluation needs to be conducted in 2 years,17,4,4,3,4,4,2,N/A,4,N/A,4,4,5,4,3,4,4,N/A,4,4,4,E2033,43.6746668318,-79.2776535124,,
8397,4317590,2018,2017,1954,PRIVATE,20,Scarborough Southwest,3017 QUEEN ST E,4,15,2018-02-12,79,Evaluation needs to be conducted in 2 years,17,4,4,3,4,4,2,N/A,4,N/A,4,4,5,5,4,4,4,N/A,4,4,4,E2033,43.6747570284,-79.2771547349,322753.558,4837002.168
8398,4317592,2018,2017,1954,PRIVATE,20,Scarborough Southwest,3017 B QUEEN ST E,4,15,2018-02-12,76,Evaluation needs to be conducted in 2 years,16,4,4,3,4,4,2,N/A,4,N/A,N/A,4,5,5,3,4,4,N/A,3,4,4,E2033,43.6747570284,-79.2771547349,,
